employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-41774346,Charles,Vaughn,Female,North Carolina,Greensboro,2023-08-17,Operations,Inventory Specialist,Bachelor,58601,Excellent,No,2005-01-11,2024-02-13
00-33763566,Curtis,Barton,Female,New York,New York City,2023-11-06,Marketing,Content Creator,High School,61065,Good,No,1989-02-23,2024-05-04
00-13326769,Caroline,Martinez,Female,New York,Rochester,2017-12-25,Marketing,SEO Specialist,Bachelor,85516,Satisfactory,No,1973-04-06,2018-06-23
00-54585178,Kimberly,Reed,Female,New York,New York City,2023-06-05,Operations,Logistics Coordinator,Bachelor,55064,Satisfactory,No,1988-10-17,2023-12-02
00-65259205,Mitchell,Hunter,Female,Michigan,Grand Rapids,2023-05-05,Marketing,Content Creator,Bachelor,62137,Needs Improvement,No,1987-01-27,2023-11-01
00-43308443,Melissa,Short,Male,Michigan,Detroit,2017-02-08,Marketing,Content Creator,Bachelor,59638,Good,No,1995-01-05,2024-04-10
00-24508349,Susan,Reid,Male,Pennsylvania,Allentown,2018-10-29,Sales,Sales Representative,Bachelor,60715,Good,No,1998-04-21,2021-02-09
00-15197528,Jasmine,Graham,Male,Michigan,Detroit,2023-09-25,Operations,Logistics Coordinator,Bachelor,67068,Satisfactory,No,1992-02-21,2024-03-23
00-39854548,Tammy,Nelson,Male,North Carolina,Charlotte,2017-10-22,Sales,Sales Consultant,Bachelor,81667,Satisfactory,No,1963-10-28,2020-03-12
00-71780854,Amanda,Webb,Male,New York,Rochester,2018-06-08,Sales,Sales Specialist,PhD,76735,Satisfactory,No,1968-12-19,2021-04-10
00-40547349,Jessica,Adams,Male,New York,Rochester,2017-11-07,Sales,Sales Consultant,Bachelor,87889,Satisfactory,No,1979-03-11,2018-05-06
00-98588154,Mariah,Miller,Female,New York,New York City,2017-11-17,Marketing,Marketing Coordinator,Bachelor,68079,Satisfactory,Yes,1975-09-14,2023-01-01
00-54058573,John,Marshall,Female,New York,Buffalo,2017-08-11,Operations,Inventory Specialist,Bachelor,58410,Satisfactory,Yes,1990-05-20,2024-08-17
00-19317495,Nicholas,Johnson,Male,New York,Rochester,2024-11-06,Sales,Sales Representative,Bachelor,64737,Satisfactory,Yes,1974-08-20,2025-05-05
00-47463522,Hunter,Lewis,Female,Ohio,Cleveland,2018-10-18,Operations,Logistics Coordinator,Bachelor,52726,Satisfactory,No,1983-06-29,2021-10-03
00-78371272,Matthew,Beard,Female,New York,Buffalo,2019-09-13,Sales,Sales Representative,Bachelor,55207,Good,No,1997-07-05,2023-11-11
00-81969657,Joshua,Smith,Female,New York,New York City,2018-12-12,Operations,Inventory Specialist,High School,64535,Good,No,1999-03-03,2023-09-09
00-13704481,Christopher,Cortez,Male,New York,New York City,2016-06-27,Customer Service,Support Specialist,Bachelor,73067,Good,No,1985-12-06,2021-12-16
00-45059710,Katherine,Vaughn,Female,New York,New York City,2017-08-24,Marketing,SEO Specialist,Bachelor,75990,Good,Yes,1973-07-11,2021-11-14
00-45630292,Travis,Mcguire,Male,New York,Buffalo,2015-02-03,Operations,Operations Analyst,Bachelor,91381,Good,No,1978-04-10,2021-02-13
00-90070438,Jeffrey,Holt,Female,New York,Buffalo,2019-04-22,Marketing,SEO Specialist,Bachelor,66530,Good,No,1976-04-08,2024-08-18
00-52101056,Bonnie,Kennedy,Female,Michigan,Grand Rapids,2019-07-13,Marketing,Content Creator,High School,60676,Satisfactory,No,2004-01-18,2020-08-12
00-78642041,Ronald,Reese,Male,New York,Buffalo,2016-04-30,Marketing,Content Creator,High School,58801,Good,No,1981-09-22,2023-07-23
00-87388337,Jacqueline,Nelson,Male,New York,New York City,2017-04-02,Operations,Logistics Coordinator,Bachelor,65055,Excellent,No,1973-05-13,2017-09-29
00-15957459,David,Lee,Female,New York,New York City,2022-02-13,Operations,Operations Analyst,Bachelor,75732,Satisfactory,Yes,1991-10-04,2022-08-12
00-10226999,Amanda,Gill,Female,North Carolina,Raleigh,2020-03-08,HR,Recruiter,Bachelor,64688,Good,Yes,1992-07-02,2022-12-07
00-82269803,Javier,Washington,Male,New York,Buffalo,2022-09-21,Operations,Logistics Coordinator,Bachelor,67112,Satisfactory,No,1983-02-12,2023-05-31
00-36445607,Tiffany,Warren,Male,Illinois,Aurora,2018-04-14,Operations,Operations Analyst,Bachelor,99727,Excellent,No,1966-07-28,2018-10-11
00-19391725,Craig,Lee,Female,New York,Rochester,2024-03-24,Customer Service,Customer Service Manager,Master,94432,Good,No,1992-01-19,2024-09-20
00-54318698,Harry,Smith,Female,Pennsylvania,Allentown,2021-07-14,IT,Software Developer,Bachelor,103743,Good,No,1992-11-10,2022-01-10
00-99038359,Joshua,Mccann,Female,New York,Rochester,2023-07-21,Customer Service,Support Specialist,High School,57281,Good,Yes,1994-01-01,2024-01-17
00-50308572,Heidi,Martinez,Male,Michigan,Detroit,2020-11-12,Sales,Sales Specialist,PhD,64442,Satisfactory,No,1971-06-02,2024-09-07
00-99508850,Travis,Salas,Male,New York,New York City,2019-07-28,Sales,Sales Consultant,Bachelor,82169,Good,Yes,2003-09-23,2024-03-27
00-64009265,Taylor,Alexander,Female,Michigan,Detroit,2022-03-09,Operations,Inventory Specialist,Bachelor,52049,Good,No,1999-06-15,2022-09-05
00-84411983,Brett,Everett,Female,New York,Buffalo,2016-06-23,Customer Service,Customer Service Representative,Bachelor,64860,Excellent,No,1981-10-10,2016-12-20
00-66431351,Lynn,Morales,Female,Ohio,Cincinnati,2022-01-27,Customer Service,Customer Service Representative,High School,65366,Good,No,1963-06-02,2022-07-26
00-60888017,Crystal,Brown,Female,New York,New York City,2022-02-24,Customer Service,Help Desk Technician,Bachelor,62166,Excellent,Yes,1999-02-27,2022-08-23
00-33357554,Anna,Torres,Male,New York,Rochester,2021-12-28,Finance,Financial Analyst,Bachelor,99012,Good,No,1991-03-17,2022-07-14
00-50392808,David,Duran,Male,New York,Buffalo,2019-08-09,Operations,Operations Analyst,Bachelor,64701,Good,No,1988-03-22,2020-02-05
00-10054484,Krystal,Perez,Male,New York,Rochester,2018-07-10,Operations,Logistics Coordinator,Bachelor,69875,Needs Improvement,No,1992-04-26,2019-01-06
00-38210242,Shannon,Ramos,Male,Illinois,Naperville,2019-11-10,Customer Service,Support Specialist,Bachelor,62943,Satisfactory,No,1988-11-13,2024-02-07
00-87844239,Veronica,Torres,Female,New York,Buffalo,2021-08-15,Customer Service,Customer Service Representative,Bachelor,64781,Good,No,1985-09-17,2022-02-11
00-53251559,Chelsea,Singh,Female,New York,Buffalo,2019-12-11,Operations,Operations Analyst,Bachelor,64205,Satisfactory,No,2000-03-26,2024-06-30
00-69345683,Jared,Clark,Female,New York,Buffalo,2022-08-29,Sales,Sales Specialist,PhD,94664,Satisfactory,Yes,1993-11-15,2023-02-25
00-78608612,Eric,Thompson,Male,New York,Buffalo,2019-01-28,Sales,Sales Specialist,PhD,73899,Satisfactory,No,1974-08-17,2021-01-07
00-32775593,Aaron,Hayes,Female,New York,Buffalo,2022-08-05,Customer Service,Help Desk Technician,High School,80437,Good,No,1986-06-08,2023-02-01
00-48089166,Kelly,Hall,Male,New York,Buffalo,2020-09-15,Sales,Sales Representative,Bachelor,76326,Excellent,Yes,1982-07-09,2023-10-05
00-94951883,Jacqueline,Gibson,Male,Michigan,Detroit,2021-09-08,Finance,Accountant,Bachelor,59458,Satisfactory,No,2003-03-23,2022-03-07
00-22534217,Sandra,French,Female,Pennsylvania,Allentown,2023-08-16,Sales,Sales Representative,Bachelor,64876,Good,No,1991-10-08,2024-02-12
00-41523529,Donna,Peck,Male,New York,New York City,2022-06-04,IT,Software Developer,Master,91769,Satisfactory,No,1972-04-29,2022-12-01
00-40150759,Amy,Holland,Female,New York,Buffalo,2023-11-27,Operations,Logistics Coordinator,Bachelor,58573,Good,Yes,1990-09-08,2024-05-25
00-29777514,Margaret,Jones,Male,New York,New York City,2015-03-02,Customer Service,Support Specialist,Bachelor,58814,Good,No,1996-11-20,2024-05-06
00-42862209,Kyle,Curry,Female,Illinois,Naperville,2024-07-26,Sales,Sales Specialist,Master,75439,Satisfactory,No,1962-05-12,2025-01-22
00-92043803,Keith,Martinez,Male,New York,New York City,2023-09-08,IT,IT Support Specialist,High School,62414,Good,No,2003-07-26,2024-03-06
00-19774839,Holly,Bender,Female,New York,New York City,2019-07-02,Marketing,Content Creator,Bachelor,65865,Good,No,1969-09-28,2019-12-29
00-94525678,Troy,Miller,Male,New York,Buffalo,2020-01-15,Operations,Inventory Specialist,Bachelor,69089,Good,Yes,1981-05-23,2020-07-13
00-61536717,Ryan,Morris,Female,New York,New York City,2020-04-01,IT,Software Developer,Bachelor,88493,Good,No,1968-01-06,2020-09-28
00-42747037,Christopher,Hayden,Male,Ohio,Cleveland,2017-11-01,Operations,Logistics Coordinator,Bachelor,73625,Needs Improvement,No,1965-03-16,2018-04-30
00-10744212,Barbara,Sampson,Male,Illinois,Aurora,2023-12-30,Customer Service,Support Specialist,Bachelor,59552,Satisfactory,No,1999-11-14,2024-06-27
00-24305904,Emily,Adams,Male,New York,New York City,2023-01-15,IT,System Administrator,Bachelor,96387,Good,Yes,2004-09-06,2023-07-14
00-39372360,Katelyn,Ruiz,Male,New York,Rochester,2017-08-26,IT,Software Developer,Master,88470,Excellent,No,2005-08-21,2021-11-08
00-79519112,Sabrina,White,Male,New York,New York City,2019-08-02,Customer Service,Customer Service Representative,High School,60016,Satisfactory,No,1968-04-09,2022-04-28
00-84813739,Cynthia,Vasquez,Female,Pennsylvania,Philadelphia,2017-02-03,IT,Software Developer,Master,93511,Good,No,1980-05-09,2017-08-02
00-26288475,Michael,Cook,Male,New York,Buffalo,2019-09-01,Marketing,Content Creator,High School,59848,Satisfactory,No,1961-09-05,2020-02-28
00-72363359,Mia,Rivera,Female,New York,Rochester,2022-09-10,Marketing,Content Creator,Bachelor,59635,Good,Yes,1966-01-12,2023-09-15
00-85017682,Keith,Landry,Male,Pennsylvania,Pittsburgh,2020-10-23,IT,Software Developer,Master,91441,Satisfactory,Yes,1999-12-30,2024-03-15
00-69401199,Andrea,Gibson,Male,Michigan,Detroit,2021-04-25,Marketing,Content Creator,High School,59857,Good,No,1983-05-03,2022-05-17
00-77750178,Marcus,Cordova,Male,Michigan,Grand Rapids,2019-05-28,Sales,Sales Representative,Bachelor,74291,Good,No,2003-12-10,2021-11-16
00-83534128,Xavier,Travis,Male,New York,New York City,2019-08-28,Operations,Logistics Coordinator,Bachelor,61898,Good,No,1973-06-02,2021-04-28
00-31361812,Amy,Gutierrez,Female,New York,Rochester,2022-03-10,Sales,Sales Consultant,Bachelor,91008,Needs Improvement,No,1969-05-11,2022-09-06
00-73709724,Michael,Avila,Male,New York,Buffalo,2019-08-16,IT,IT Support Specialist,Bachelor,63085,Excellent,No,1992-08-30,2020-02-12
00-43183955,Kathleen,Harris,Female,Michigan,Grand Rapids,2023-07-19,Finance,Financial Analyst,Master,104109,Satisfactory,No,1974-07-09,2024-01-15
00-47220099,Sara,Kim,Male,New York,Buffalo,2022-09-12,Operations,Logistics Coordinator,Bachelor,70343,Excellent,No,1961-08-23,2023-03-11
00-79967676,David,Dudley,Male,New York,New York City,2019-08-10,IT,Software Developer,Master,87467,Good,Yes,2005-02-28,2020-02-06
00-42111036,John,Moore,Male,New York,Rochester,2017-07-20,Operations,Operations Analyst,Bachelor,90323,Good,No,1984-05-31,2024-12-24
00-20399639,Andrea,Davis,Female,New York,Rochester,2022-12-28,Customer Service,Help Desk Technician,High School,81037,Excellent,No,1962-09-14,2023-06-26
00-41473195,Robin,Murray,Male,New York,Rochester,2017-02-12,Sales,Sales Representative,Bachelor,74966,Satisfactory,No,1998-08-07,2017-08-11
00-52910691,Marilyn,Jimenez,Female,New York,Rochester,2023-09-18,Operations,Logistics Coordinator,Bachelor,59953,Good,Yes,1988-01-17,2024-03-16
00-20814950,William,Hill,Male,New York,New York City,2017-10-31,Finance,Accountant,Bachelor,75605,Good,No,1988-05-18,2018-04-29
00-41039390,Tina,Sanchez,Female,North Carolina,Charlotte,2018-07-20,Finance,Accountant,Bachelor,57846,Good,No,1986-06-26,2024-07-21
00-30509175,Patrick,Weeks,Female,New York,Rochester,2022-07-04,Operations,Inventory Specialist,High School,58897,Needs Improvement,Yes,2002-04-01,2022-12-31
00-18620650,Natasha,Shields,Female,North Carolina,Greensboro,2019-04-11,IT,Software Developer,Master,97234,Satisfactory,No,1989-06-07,2019-10-08
00-54410148,Kristy,Perry,Male,New York,New York City,2020-12-07,Operations,Logistics Coordinator,Bachelor,64984,Satisfactory,No,1984-08-01,2021-09-16
00-65804273,William,Hoover,Male,New York,Rochester,2016-04-13,Customer Service,Customer Service Representative,High School,58375,Good,No,1992-03-04,2024-05-26
00-66390708,Kenneth,Matthews,Male,Illinois,Aurora,2018-12-30,Sales,Sales Consultant,Master,77593,Good,No,1976-11-12,2019-06-28
00-88393811,Tracy,Hernandez,Male,Pennsylvania,Allentown,2024-07-15,Operations,Logistics Coordinator,Bachelor,72926,Good,No,1988-08-25,2025-01-11
00-12621534,Michael,Arnold,Male,New York,New York City,2023-07-17,Marketing,Content Creator,Bachelor,67413,Good,No,1975-06-24,2024-01-13
00-87267850,Stanley,Morris,Male,New York,New York City,2018-03-10,Operations,Logistics Coordinator,Bachelor,72349,Excellent,No,1970-01-22,2019-06-26
00-10791358,Heidi,Armstrong,Female,New York,New York City,2024-03-26,IT,Software Developer,Master,96363,Needs Improvement,No,1983-06-17,2024-09-22
00-50079111,Kimberly,Williams,Male,Virginia,Virginia Beach,2022-09-29,IT,Software Developer,Master,77536,Good,No,2003-11-26,2023-03-28
00-66240084,Janet,Shepherd,Female,New York,Buffalo,2020-05-20,IT,IT Support Specialist,High School,63669,Satisfactory,No,1991-05-13,2021-05-11
00-83300637,Elizabeth,Hoover,Male,Ohio,Columbus,2023-12-24,IT,Software Developer,Bachelor,105626,Satisfactory,No,1982-08-28,2024-06-21
00-39600202,Tyler,Johnson,Male,New York,Buffalo,2019-07-02,Customer Service,Support Specialist,High School,56252,Satisfactory,No,1997-02-06,2019-12-29
00-46632757,Brittany,Kane,Female,Michigan,Warren,2019-11-15,Operations,Inventory Specialist,High School,58427,Good,No,1994-06-14,2020-05-13
00-13895645,Scott,Fox,Male,New York,Rochester,2018-06-16,Finance,Financial Analyst,Bachelor,96231,Satisfactory,No,1993-06-10,2021-05-14
00-99774697,Jennifer,Ortiz,Female,New York,Buffalo,2022-08-27,Sales,Sales Representative,Bachelor,62113,Excellent,No,1985-12-12,2023-02-23
00-64266464,Eric,Harrison,Male,New York,Buffalo,2022-12-19,Operations,Logistics Coordinator,Bachelor,66269,Good,Yes,2001-10-27,2023-06-17
00-72732043,Matthew,Schwartz,Female,New York,Buffalo,2024-08-25,Operations,Logistics Coordinator,Bachelor,61301,Needs Improvement,Yes,1995-09-30,2025-02-21
00-93517915,Melissa,Phelps,Female,New York,Buffalo,2020-11-09,Operations,Operations Analyst,Bachelor,66419,Satisfactory,Yes,1996-10-27,2021-05-08
00-62884503,Norman,Stewart,Male,New York,Buffalo,2020-09-19,Sales,Sales Consultant,Master,81927,Good,Yes,1981-07-05,2021-03-18
00-98986321,Katherine,Brennan,Male,New York,New York City,2015-01-14,Operations,Inventory Specialist,Bachelor,64886,Satisfactory,No,2000-09-26,2015-10-01
00-96268397,Casey,Welch,Male,New York,Rochester,2019-12-02,IT,Software Developer,Master,80714,Good,No,1977-10-23,2020-07-04
00-71968116,Wendy,Francis,Male,New York,Buffalo,2017-06-07,Sales,Sales Representative,Bachelor,65033,Good,Yes,1971-10-21,2021-12-19
00-44917589,Corey,Schultz,Male,New York,Rochester,2018-11-14,Customer Service,Help Desk Technician,Bachelor,89915,Satisfactory,Yes,1977-09-14,2021-02-03
00-38408562,Scott,Benson,Female,New York,New York City,2019-11-25,Marketing,Marketing Coordinator,Bachelor,58900,Satisfactory,No,1995-06-23,2020-05-23
00-55298556,Brandon,Flynn,Male,New York,Buffalo,2022-04-17,Operations,Logistics Coordinator,Bachelor,70227,Good,No,2002-11-08,2022-10-14
00-60885459,Nicholas,Thomas,Female,New York,New York City,2017-07-13,Customer Service,Customer Service Representative,High School,61367,Good,Yes,1980-05-13,2021-11-14
00-66581473,Ashlee,Sparks,Female,New York,Rochester,2017-03-03,Sales,Sales Specialist,Master,68171,Good,Yes,1981-10-25,2017-08-30
00-20993268,Christian,Pitts,Female,New York,New York City,2019-08-14,Customer Service,Customer Service Representative,Bachelor,55140,Good,No,1978-01-05,2020-08-18
00-82399599,John,Durham,Female,New York,Rochester,2016-02-22,Customer Service,Support Specialist,High School,53938,Excellent,No,2004-04-16,2017-12-27
00-56970882,Steven,King,Male,New York,Rochester,2017-04-03,Marketing,SEO Specialist,Bachelor,78461,Excellent,No,1975-10-17,2024-10-09
00-19209801,Albert,Ballard,Male,New York,New York City,2023-11-25,Customer Service,Customer Service Representative,Bachelor,61126,Good,Yes,1985-01-18,2024-05-23
00-97477029,Erica,Moore,Male,New York,Buffalo,2015-06-10,Operations,Inventory Specialist,High School,65569,Good,No,1961-12-31,2024-01-08
00-14164775,Michael,Matthews,Female,New York,Rochester,2024-08-21,Operations,Logistics Coordinator,Bachelor,60082,Good,No,1982-12-07,2025-02-17
00-36757737,Roger,Wright,Male,New York,Rochester,2023-11-04,Operations,Logistics Coordinator,Bachelor,70729,Good,No,1974-09-08,2024-05-02
00-93394260,James,Cruz,Female,New York,Rochester,2017-06-25,Finance,Financial Analyst,Master,97139,Good,No,1991-09-01,2020-11-29
00-26941092,John,Armstrong,Female,Michigan,Warren,2019-07-29,Marketing,Marketing Coordinator,Bachelor,63309,Good,No,1985-06-26,2021-12-09
00-25353091,Victoria,Phillips,Male,New York,Rochester,2020-12-22,Marketing,Content Creator,Bachelor,68377,Good,No,1993-06-05,2021-06-20
00-39254705,Dominique,Hill,Male,Illinois,Naperville,2019-07-25,Sales,Sales Representative,Bachelor,73388,Good,No,2004-01-24,2020-01-21
00-44392446,Gina,Garner,Male,New York,Buffalo,2022-01-18,Sales,Sales Specialist,PhD,87645,Needs Improvement,Yes,1968-10-26,2022-07-17
00-32520277,Catherine,Crawford,Male,New York,Buffalo,2021-11-26,Operations,Logistics Coordinator,Bachelor,71074,Good,Yes,1998-07-09,2022-05-25
00-25372341,Justin,Lindsey,Female,New York,Rochester,2023-08-09,Operations,Inventory Specialist,High School,59412,Satisfactory,Yes,2002-05-27,2024-03-04
00-31980274,Michael,Fields,Male,New York,New York City,2024-08-14,Operations,Logistics Coordinator,Bachelor,68094,Satisfactory,No,1963-05-03,2025-02-10
00-24508768,Erica,Le,Male,Michigan,Warren,2020-08-28,Operations,Logistics Coordinator,Bachelor,61340,Good,Yes,2002-11-14,2021-02-24
00-51870192,Mary,Fuller,Male,Michigan,Grand Rapids,2020-11-25,IT,IT Support Specialist,High School,63614,Good,No,2005-11-19,2024-08-21
00-60372847,Debbie,Parker,Male,New York,Rochester,2019-06-10,Sales,Sales Specialist,PhD,58409,Satisfactory,Yes,1994-03-03,2020-09-14
00-36619372,Bethany,Oconnor,Male,New York,Buffalo,2016-02-02,Sales,Sales Manager,Master,89957,Good,No,1991-11-10,2019-09-20
00-94187049,Kenneth,Burgess,Male,New York,Rochester,2017-03-05,Sales,Sales Specialist,Master,84569,Good,No,1986-05-13,2021-12-05
00-50477742,David,Ryan,Female,New York,New York City,2023-12-20,Sales,Sales Specialist,PhD,85678,Excellent,No,1965-03-07,2024-06-17
00-90585882,Alyssa,Mcintyre,Male,Michigan,Grand Rapids,2023-10-30,Customer Service,Customer Service Representative,Bachelor,66067,Satisfactory,Yes,1964-08-21,2024-04-27
00-85958181,Jonathan,Summers,Male,New York,Buffalo,2023-06-25,Sales,Sales Manager,PhD,90076,Good,No,1982-11-23,2023-12-22
00-56600900,Lindsay,Francis,Female,New York,Rochester,2020-05-03,Sales,Sales Consultant,Bachelor,87855,Good,No,1994-12-27,2020-10-30
00-98787891,Darius,Mccarty,Male,New York,Rochester,2018-02-21,Operations,Logistics Coordinator,Bachelor,66217,Good,Yes,1994-09-22,2021-10-18
00-77908907,Tammy,Dalton,Female,New York,Buffalo,2021-09-21,Marketing,Marketing Coordinator,Bachelor,63432,Good,No,1983-08-12,2024-10-23
00-11698142,Tina,Coffey,Male,Pennsylvania,Pittsburgh,2023-10-20,Operations,Operations Analyst,Bachelor,91459,Good,No,2000-08-13,2024-04-17
